commande_id,client_id,date,produit_court,categorie,quantite,prix,total,ville,source
CMD2425,C4599,2025-11-27 08:04:44+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2426,C4600,2025-11-27 08:22:30+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Autre,Excel_2025
CMD2427,C4601,2025-11-27 09:25:35+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2428,C4602,2025-11-27 11:05:02+00:00,Lampe torche tactique LED,Autre,3.0,25000.0,25000.0,Autre,Excel_2025
CMD2429,C4603,2025-11-27 11:21:04+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Autre,Excel_2025
CMD2430,C4604,2025-11-27 11:34:49+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Douala,Excel_2025
CMD2431,C4605,2025-11-27 12:14:08+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Buea,Excel_2025
CMD2432,C4606,2025-11-27 12:19:41+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2433,C4607,2025-11-27 13:29:03+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Autre,Excel_2025
CMD2434,C4608,2025-11-27 13:29:17+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Douala,Excel_2025
CMD2435,C4609,2025-11-27 13:47:24+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Edéa,Excel_2025
CMD2436,C4610,2025-11-28 03:32:51+00:00,Correcteur de posture pou,Autre,2.0,16800.0,16800.0,Autre,Excel_2025
CMD2437,C4611,2025-11-28 04:43:38+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2438,C4612,2025-11-28 06:00:57+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Garoua,Excel_2025
CMD2439,C4613,2025-11-28 06:12:58+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Yaoundé,Excel_2025
CMD2440,C4614,2025-11-28 06:28:10+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2441,C4615,2025-11-28 07:07:04+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2442,C4616,2025-11-28 08:10:04+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2443,C4615,2025-11-28 08:13:28+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2444,C4617,2025-11-28 08:31:30+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2445,C4618,2025-11-28 11:22:14+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2446,C4619,2025-11-28 12:01:32+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2447,C4619,2025-11-28 12:02:28+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2448,C4620,2025-11-28 13:45:03+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2449,C4621,2025-11-28 14:36:20+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Ngaoundéré,Excel_2025
CMD2450,C4622,2025-11-28 15:18:07+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Yaoundé,Excel_2025
CMD2451,C4623,2025-11-28 15:50:01+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2452,C4624,2025-11-28 16:01:10+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2453,C4625,2025-11-28 19:41:45+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Yaoundé,Excel_2025
CMD2454,C4626,2025-11-28 20:27:44+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2455,C4627,2025-11-28 21:17:58+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2456,C4628,2025-11-28 21:30:06+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Yaoundé,Excel_2025
CMD2457,C4629,2025-11-28 22:41:41+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Yaoundé,Excel_2025
CMD2458,C4630,2025-11-28 23:42:52+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2459,C4631,2025-11-29 00:11:14+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Buea,Excel_2025
CMD2460,C4632,2025-11-29 00:59:02+00:00,Correcteur de posture pou,Autre,2.0,16800.0,16800.0,Autre,Excel_2025
CMD2461,C4633,2025-11-29 01:11:48+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2462,C4634,2025-11-29 03:45:14+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2463,C4635,2025-11-29 04:42:17+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2464,C4636,2025-11-29 06:40:37+00:00,Correcteur de posture pou,Autre,2.0,16800.0,16800.0,Douala,Excel_2025
CMD2465,C0417,2025-11-29 06:52:09+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2466,C4637,2025-11-29 11:02:20+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2467,C4638,2025-12-01 05:30:30+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Ebolowa,Excel_2025
CMD2468,C4470,2025-12-01 05:53:17+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2469,C4263,2025-12-01 05:57:16+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Douala,Excel_2025
CMD2470,C4639,2025-12-01 06:01:56+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Yaoundé,Excel_2025
CMD2472,C2367,2025-12-01 06:04:56+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Yaoundé,Excel_2025
CMD2471,C4640,2025-12-01 06:04:56+00:00,Ventilateur de cou sans f,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2473,C4640,2025-12-01 06:06:14+00:00,Ventilateur de cou sans f,Autre,2.0,17000.0,17000.0,Yaoundé,Excel_2025
CMD2474,C4641,2025-12-01 06:20:18+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2475,C2288,2025-12-01 06:25:04+00:00,Ventilateur de cou sans f,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2476,C4642,2025-12-01 06:25:14+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2477,C4643,2025-12-01 06:59:58+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2478,C4644,2025-12-01 07:07:51+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Autre,Excel_2025
CMD2479,C4645,2025-12-01 07:48:28+00:00,Ventilateur de cou sans f,Autre,1.0,10000.0,10000.0,Autre,Excel_2025
CMD2480,C4646,2025-12-01 07:48:40+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2481,C4647,2025-12-01 08:08:48+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Limbé,Excel_2025
CMD2482,C4550,2025-12-01 08:09:51+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Maroua,Excel_2025
CMD2483,C4648,2025-12-01 08:18:35+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2484,C4649,2025-12-01 08:50:39+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Bamenda,Excel_2025
CMD2485,C4635,2025-12-01 10:53:38+00:00,Correcteur de posture pou,Autre,1.0,9900.0,9900.0,Douala,Excel_2025
CMD2486,C4650,2025-12-01 12:38:17+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Douala,Excel_2025
CMD2487,C4651,2025-12-01 12:51:27+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2488,C4652,2025-12-01 13:05:24+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Douala,Excel_2025
CMD2489,C4653,2025-12-01 13:24:08+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2490,C4654,2025-12-01 13:53:11+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Autre,Excel_2025
CMD2491,C4655,2025-12-01 13:59:35+00:00,Lampe torche tactique LED,Autre,1.0,10000.0,10000.0,Yaoundé,Excel_2025
CMD2492,C4656,2025-12-01 15:08:56+00:00,Ventilateur de cou sans f,Autre,1.0,10000.0,10000.0,Autre,Excel_2025
CMD2493,C4657,2025-12-01 15:10:31+00:00,Ventilateur de cou sans f,Autre,1.0,10000.0,10000.0,Autre,Excel_2025
CMD2494,C4419,2025-12-01 15:17:53+00:00,Ventilateur de cou sans f,Autre,2.0,17000.0,17000.0,Autre,Excel_2025
CMD2495,C4658,2025-12-01 15:36:04+00:00,Ventilateur de cou sans f,Autre,1.0,10000.0,10000.0,Douala,Excel_2025
CMD2496,C4659,2025-12-01 15:58:18+00:00,Ventilateur de cou sans f,Autre,1.0,10000.0,10000.0,Autre,Excel_2025
CMD2497,C4660,2025-12-01 17:12:23+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2498,C4661,2025-12-01 17:14:33+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2499,C4662,2025-12-01 17:41:10+00:00,Correcteur de posture pou,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2500,C4663,2025-12-01 17:52:47+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2501,C4664,2025-12-01 17:56:19+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2502,C4665,2025-12-01 18:09:37+00:00,Correcteur de posture pou,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2503,C4666,2025-12-01 18:10:19+00:00,Correcteur de posture pou,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2504,C4667,2025-12-01 18:38:14+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2505,C4668,2025-12-01 18:52:30+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2506,C4669,2025-12-01 18:55:15+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2507,C2239,2025-12-01 19:04:10+00:00,Correcteur de posture pou,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2508,C4670,2025-12-01 19:21:12+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2509,C4671,2025-12-01 19:33:56+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Ebolowa,Excel_2025
CMD2510,C4672,2025-12-01 19:44:11+00:00,Correcteur de posture pou,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2511,C4673,2025-12-01 19:50:57+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2512,C4674,2025-12-01 19:54:46+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2513,C4675,2025-12-01 20:06:10+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Bafoussam,Excel_2025
CMD2514,C4676,2025-12-01 20:15:23+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2515,C4677,2025-12-01 20:16:49+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2516,C4678,2025-12-01 20:20:15+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2517,C4679,2025-12-01 20:21:53+00:00,Correcteur de posture pou,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2518,C4680,2025-12-01 20:28:32+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2519,C4681,2025-12-01 20:30:17+00:00,Lampe torche tactique LED,Autre,2.0,22000.0,22000.0,Yaoundé,Excel_2025
CMD2520,C4682,2025-12-01 21:01:14+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2521,C4683,2025-12-01 21:30:01+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2522,C4684,2025-12-01 22:04:31+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2523,C4662,2025-12-01 22:05:19+00:00,Correcteur de posture pou,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2524,C4685,2025-12-01 22:15:26+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2525,C4686,2025-12-01 22:18:55+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2526,C4687,2025-12-01 22:44:05+00:00,Ventilateur de cou sans f,Autre,2.0,21000.0,21000.0,Yaoundé,Excel_2025
CMD2527,C4688,2025-12-01 22:56:05+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2528,C4689,2025-12-01 22:58:51+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Bamenda,Excel_2025
CMD2529,C4690,2025-12-01 23:05:33+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2530,C4691,2025-12-02 00:18:29+00:00,Correcteur de posture pou,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2531,C4692,2025-12-02 00:45:19+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2532,C4693,2025-12-02 00:54:20+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2533,C4691,2025-12-02 00:55:43+00:00,Correcteur de posture pou,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2534,C4694,2025-12-02 01:38:27+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Garoua,Excel_2025
CMD2535,C4695,2025-12-02 03:04:23+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2536,C4696,2025-12-02 03:51:49+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Bamenda,Excel_2025
CMD2537,C4697,2025-12-02 04:28:32+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2538,C4698,2025-12-02 05:07:56+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Bertoua,Excel_2025
CMD2539,C4699,2025-12-02 05:20:37+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2540,C4700,2025-12-02 05:29:14+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2541,C4701,2025-12-02 05:40:38+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2542,C4702,2025-12-02 05:56:17+00:00,Correcteur de posture pou,Autre,3.0,32500.0,32500.0,Yaoundé,Excel_2025
CMD2543,C4703,2025-12-02 05:58:27+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2544,C4704,2025-12-02 06:00:56+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2545,C4705,2025-12-02 06:23:40+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2546,C4706,2025-12-02 06:27:33+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2547,C4707,2025-12-02 06:42:27+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2548,C4708,2025-12-02 07:34:24+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2549,C4709,2025-12-02 07:44:44+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2550,C4710,2025-12-02 08:21:36+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2551,C4711,2025-12-02 08:47:03+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2552,C4712,2025-12-02 09:28:41+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2553,C4713,2025-12-02 09:51:11+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2554,C3909,2025-12-02 10:08:58+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2555,C4714,2025-12-02 10:23:40+00:00,Ventilateur de cou sans f,Autre,2.0,21000.0,21000.0,Douala,Excel_2025
CMD2556,C4715,2025-12-02 10:47:13+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2557,C4716,2025-12-02 11:50:00+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2558,C4717,2025-12-02 12:05:22+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2559,C4718,2025-12-02 12:36:28+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Bafoussam,Excel_2025
CMD2560,C4719,2025-12-02 12:53:22+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2561,C4720,2025-12-02 13:05:53+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2562,C4721,2025-12-02 17:48:34+00:00,Lampe torche tactique LED,Autre,2.0,22000.0,22000.0,Douala,Excel_2025
CMD2563,C1763,2025-12-02 17:53:32+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2564,C4722,2025-12-02 18:00:29+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2565,C4723,2025-12-02 18:39:02+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2566,C4724,2025-12-02 18:45:43+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2567,C4725,2025-12-02 18:49:16+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2568,C4726,2025-12-02 18:55:59+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Garoua,Excel_2025
CMD2569,C4727,2025-12-02 19:12:30+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2570,C4728,2025-12-02 19:18:43+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2571,C4729,2025-12-02 19:19:31+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2572,C4730,2025-12-02 19:27:17+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2573,C1034,2025-12-02 19:28:16+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2574,C4731,2025-12-02 19:29:59+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2575,C4732,2025-12-02 19:54:16+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2576,C4733,2025-12-02 20:09:15+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2577,C4734,2025-12-02 20:19:46+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2578,C4735,2025-12-02 20:35:45+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Bertoua,Excel_2025
CMD2579,C4736,2025-12-02 20:52:15+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2580,C4737,2025-12-02 21:06:52+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Buea,Excel_2025
CMD2581,C4738,2025-12-02 21:12:46+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2582,C4739,2025-12-02 21:23:30+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Bafoussam,Excel_2025
CMD2583,C4740,2025-12-02 21:57:03+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2584,C4741,2025-12-02 22:05:09+00:00,Lampe torche tactique LED,Autre,2.0,22000.0,22000.0,Yaoundé,Excel_2025
CMD2585,C4742,2025-12-02 22:33:51+00:00,Ventilateur de cou sans f,Autre,2.0,21000.0,21000.0,Douala,Excel_2025
CMD2586,C3088,2025-12-02 23:43:11+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2587,C4470,2025-12-03 00:08:42+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2588,C4743,2025-12-03 00:42:22+00:00,Ventilateur de cou sans f,Autre,2.0,21000.0,21000.0,Bamenda,Excel_2025
CMD2589,C4744,2025-12-03 01:36:56+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Bamenda,Excel_2025
CMD2590,C4745,2025-12-03 02:22:05+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Limbé,Excel_2025
CMD2591,C4746,2025-12-03 02:46:56+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Bafoussam,Excel_2025
CMD2592,C4747,2025-12-03 04:26:53+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2593,C4748,2025-12-03 04:32:52+00:00,Lampe torche tactique LED,Autre,3.0,32500.0,32500.0,Autre,Excel_2025
CMD2594,C4749,2025-12-03 04:58:52+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2595,C4750,2025-12-03 05:04:36+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Autre,Excel_2025
CMD2596,C4317,2025-12-03 05:40:11+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2597,C4751,2025-12-03 05:56:32+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2598,C4752,2025-12-03 06:48:58+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Garoua,Excel_2025
CMD2599,C4317,2025-12-03 06:51:56+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2600,C4753,2025-12-03 07:11:26+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2601,C4754,2025-12-03 08:45:04+00:00,Lampe torche tactique LED,Autre,2.0,22000.0,22000.0,Autre,Excel_2025
CMD2602,C4755,2025-12-03 08:51:05+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Douala,Excel_2025
CMD2603,C4756,2025-12-03 10:22:32+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Yaoundé,Excel_2025
CMD2604,C4757,2025-12-03 11:25:59+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2605,C4758,2025-12-03 17:31:11+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2606,C4759,2025-12-03 18:59:37+00:00,Ventilateur de cou sans f,Autre,2.0,21000.0,21000.0,Autre,Excel_2025
CMD2607,C4760,2025-12-03 19:01:39+00:00,Lampe torche tactique LED,Autre,1.0,12500.0,12500.0,Bafoussam,Excel_2025
CMD2608,C4761,2025-12-03 20:09:16+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2609,C4762,2025-12-03 20:49:30+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2610,C4761,2025-12-03 21:37:36+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2611,C4763,2025-12-04 02:38:10+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2612,C4764,2025-12-04 07:48:18+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Kribi,Excel_2025
CMD2613,C4765,2025-12-04 07:50:06+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2614,C4758,2025-12-04 08:30:53+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2615,C4766,2025-12-04 09:40:50+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2616,C4767,2025-12-04 09:54:36+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2617,C1922,2025-12-04 12:03:19+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Yaoundé,Excel_2025
CMD2618,C4758,2025-12-04 12:58:12+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2619,C4768,2025-12-04 13:08:59+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Kribi,Excel_2025
CMD2620,C4714,2025-12-04 14:53:54+00:00,Ventilateur de cou sans f,Autre,2.0,21000.0,21000.0,Douala,Excel_2025
CMD2621,C3799,2025-12-04 19:36:41+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2622,C4769,2025-12-04 20:38:56+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2623,C4770,2025-12-04 21:16:08+00:00,Ventilateur de cou sans f,Autre,2.0,21000.0,21000.0,Autre,Excel_2025
CMD2624,C4771,2025-12-04 22:39:47+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Douala,Excel_2025
CMD2625,C3449,2025-12-05 03:25:49+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
CMD2626,C4772,2025-12-05 04:10:10+00:00,Ventilateur de cou sans f,Autre,1.0,12000.0,12000.0,Autre,Excel_2025
